track_name,track_artist,mood,track_popularity,energy,tempo,danceability,loudness,liveness,valence,speechiness,instrumentalness,mode,key,duration_ms,acousticness,track_popularity
Get Up (Rattle) [feat. Far East Movement] - Vocal Edit,"Bingo Players, Far East Movement",happy,72,0.985,127.99,0.801,-2.69,0.297,0.72,0.0647,6.86e-06,1,7,166933,0.0205,72
Kiss,Prince,romantic,73,0.271,111.485,0.898,-12.238,0.0461,0.742,0.091,0.00138,1,7,226240,0.0135,73
Where Them Girls At (feat. Nicki Minaj & Flo Rida),"David Guetta, Flo Rida, Nicki Minaj",hype,72,0.876,129.884,0.666,-3.078,0.259,0.552,0.0414,0.0,1,3,194840,0.055,72
I Kissed A Girl,Katy Perry,happy,72,0.76,129.996,0.702,-3.174,0.132,0.696,0.0684,0.0,1,5,179640,0.00226,72
Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,"Lana Del Rey, Cedric Gervais",hype,72,0.81,126.052,0.572,-5.791,0.13,0.11,0.0558,6.53e-06,0,1,214912,0.0157,72
Dynamite,Taio Cruz,happy,72,0.781,119.977,0.751,-3.724,0.036,0.814,0.0862,0.0,1,4,202613,0.0039,72
Born in the U.S.A.,Bruce Springsteen,other,72,0.952,122.093,0.398,-6.042,0.1,0.584,0.061,7.75e-05,1,4,278680,0.000373,72
Miami,Will Smith,other,72,0.534,108.17,0.877,-6.178,0.0441,0.89,0.15,1.67e-05,1,1,197560,0.0339,72
Coco Jamboo,Mr. President,happy,72,0.838,100.021,0.832,-5.414,0.152,0.965,0.0421,0.0,0,1,218733,0.0791,72
Born to Be Alive - The Original,Patrick Hernandez,happy,72,0.868,131.468,0.704,-5.808,0.206,0.808,0.0315,0.0,1,2,188133,0.0834,72
Music Sounds Better With You - Radio Edit,"Stardust, Benjamin Diamond, Alan Braxe, Thomas Bangalter",other,72,0.662,124.149,0.729,-7.191,0.305,0.359,0.337,0.208,0,5,260907,0.00128,72
Gangnam Style (강남스타일),PSY,happy,72,0.937,132.067,0.727,-2.871,0.091,0.749,0.286,0.0,0,11,219493,0.00417,72
Party Rock Anthem,"LMFAO, Lauren Bennett, GoonRock",angry,72,0.736,130.011,0.75,-4.168,0.265,0.355,0.155,0.0,0,5,262147,0.0202,72
All Around The World (La La La),"R3HAB, A Touch Of Class",hype,71,0.859,124.948,0.733,-5.03,0.105,0.52,0.033,0.0645,0,9,147840,0.479,71
The Sign,Ace of Base,happy,71,0.786,96.987,0.808,-6.897,0.0574,0.899,0.0447,0.0701,0,4,191240,0.00928,71
Don't Cha,"The Pussycat Dolls, Busta Rhymes",other,71,0.63,120.016,0.875,-3.475,0.127,0.548,0.0994,2.47e-06,1,1,272080,0.00546,71
U Can't Touch This,MC Hammer,other,71,0.517,133.149,0.867,-13.22,0.0864,0.862,0.088,0.000343,0,11,257360,0.00449,71
Love Really Hurts Without You,Billy Ocean,happy,71,0.907,140.982,0.518,-3.732,0.0838,0.961,0.0343,1.15e-05,1,5,179013,0.00221,71
Cotton Eye Joe,Rednex,other,71,0.936,131.986,0.729,-7.536,0.0367,0.598,0.0776,0.000892,1,9,194000,0.0129,71
Born This Way,Lady Gaga,hype,71,0.828,123.907,0.587,-5.108,0.331,0.493,0.161,0.0,1,11,260253,0.00327,71
Rockabye (feat. Sean Paul & Anne-Marie),"Clean Bandit, Sean Paul, Anne-Marie",happy,70,0.763,101.965,0.72,-4.068,0.18,0.742,0.0523,0.0,0,9,251088,0.406,70
Heroes (we could be),"Alesso, Tove Lo",angry,70,0.748,125.896,0.503,-4.124,0.343,0.356,0.0619,0.0,1,5,210013,0.0305,70
Tarzan Boy,Baltimora,happy,70,0.573,107.363,0.684,-12.3,0.306,0.716,0.0261,0.028,1,5,378947,0.318,70
The Rhythm of the Night,Corona,happy,70,0.805,127.808,0.69,-11.522,0.095,0.799,0.0336,0.739,0,5,264280,0.000232,70
Never Forget You,"Zara Larsson, MNEK",other,70,0.732,146.005,0.583,-5.729,0.269,0.277,0.0459,9.57e-06,0,11,213428,0.00315,70
Ice Ice Baby,Vanilla Ice,other,70,0.792,116.012,0.979,-2.784,0.102,0.583,0.0388,7.71e-06,1,2,254467,0.0025,70
Beanie,Chezile,other,82,0.556,138.978,0.531,-6.245,0.318,0.156,0.0252,0.00915,1,5,132160,0.407,82
the perfect pair,beabadoobee,other,80,0.663,146.053,0.634,-6.818,0.102,0.6,0.0331,0.124,1,11,177533,0.433,80
Nothing's New,Rio Romeo,other,78,0.394,96.192,0.421,-8.312,0.0984,0.399,0.0277,4.74e-06,1,11,211000,0.863,78
Bags,Clairo,other,78,0.546,104.996,0.742,-7.694,0.115,0.868,0.0315,0.38,1,1,260520,0.172,78
Tip Toe,HYBS,other,76,0.486,163.9,0.687,-8.673,0.115,0.792,0.0579,0.126,1,11,224726,0.587,76
For the First Time,Mac DeMarco,romantic,80,0.529,75.515,0.551,-10.469,0.178,0.521,0.0517,0.0093,0,5,182307,0.296,80
Better,sign crushes motorist,sad,73,0.0867,129.989,0.696,-25.203,0.108,0.349,0.0418,0.922,1,7,98750,0.988,73
Ghostride,Crumb,chill,71,0.351,87.057,0.665,-9.424,0.109,0.451,0.0276,0.819,1,2,126120,0.516,71
4EVER,Clairo,romantic,73,0.585,102.331,0.75,-7.576,0.155,0.584,0.0285,0.00552,0,9,159595,0.049,73
In A Good Way,Faye Webster,sad,71,0.286,71.123,0.587,-8.839,0.214,0.302,0.0315,0.0288,1,9,224680,0.185,71
i wanna be your girlfriend,girl in red,sad,73,0.382,155.901,0.541,-14.323,0.304,0.343,0.035,0.000836,1,7,204991,0.0215,73
In the End,Linkin Park,other,88,0.864,105.143,0.556,-5.87,0.209,0.4,0.0584,0.0,0,3,216880,0.00958,88
The Emptiness Machine,Linkin Park,happy,89,0.872,184.115,0.466,-3.344,0.121,0.806,0.0336,0.0,1,7,190428,0.0156,89
Too Sweet,Hozier,happy,79,0.62,117.038,0.741,-5.505,0.0398,0.934,0.0412,0.000809,1,10,251424,0.0295,79
Like a Stone,Audioslave,romantic,77,0.568,107.849,0.614,-5.477,0.0997,0.516,0.0276,0.0,0,7,293960,0.00797,77
Do I Wanna Know?,Arctic Monkeys,other,84,0.532,85.03,0.548,-7.596,0.217,0.405,0.0323,0.000263,1,5,272394,0.186,84
Californication,Red Hot Chili Peppers,angry,81,0.767,96.483,0.592,-2.788,0.127,0.328,0.027,0.00165,0,9,329733,0.0021,81
Iris,The Goo Goo Dolls,other,87,0.715,155.925,0.315,-8.072,0.0942,0.497,0.0362,7.97e-06,0,11,289533,0.00125,87
Ride,Twenty One Pilots,other,80,0.713,74.989,0.645,-5.355,0.113,0.566,0.0393,0.0,1,6,214507,0.00835,80
Otherside,Red Hot Chili Peppers,hype,81,0.795,123.229,0.458,-3.265,0.0756,0.513,0.0574,0.000202,1,0,255373,0.00316,81
What I've Done,Linkin Park,hype,81,0.935,120.092,0.627,-4.882,0.147,0.287,0.0324,0.0,1,5,205227,0.0092,81
Decode,Paramore,hype,71,0.87,164.057,0.28,-4.219,0.101,0.284,0.0592,0.00608,0,10,261960,0.000686,71
Breaking the Habit,Linkin Park,other,74,0.865,100.016,0.58,-4.359,0.106,0.587,0.0313,0.0,0,4,196133,0.105,74
Maps,Yeah Yeah Yeahs,other,75,0.941,119.783,0.502,-5.194,0.553,0.124,0.0716,0.319,1,7,219987,0.000346,75
BURN IT DOWN,Linkin Park,other,76,0.972,110.006,0.585,-4.45,0.0707,0.585,0.0534,0.0,0,9,230253,0.0143,76
Everlong,Foo Fighters,hype,81,0.881,158.066,0.413,-5.541,0.0805,0.364,0.0367,0.000308,0,11,250547,5.99e-05,81
New Divide,Linkin Park,angry,70,0.808,117.971,0.493,-3.365,0.0983,0.38,0.0362,0.0,0,5,268613,0.000235,70
21 Guns,Green Day,angry,74,0.742,159.779,0.268,-4.939,0.626,0.416,0.0355,0.0,1,5,321093,0.0518,74
Everybody's Changing,Keane,angry,73,0.839,94.015,0.517,-3.521,0.108,0.416,0.0287,0.000365,1,0,215880,0.0014,73
Leave Out All The Rest,Linkin Park,other,71,0.637,80.401,0.514,-6.418,0.389,0.18,0.0363,2.27e-06,1,0,209307,0.213,71
I Don't Love You,My Chemical Romance,hype,74,0.796,169.835,0.289,-4.22,0.202,0.33,0.0494,2.61e-05,1,0,238680,0.00837,74
Scar Tissue,Red Hot Chili Peppers,other,82,0.717,88.969,0.595,-4.803,0.108,0.547,0.0295,0.00274,1,0,215907,0.0779,82
Where Is My Mind?,Pixies,sad,72,0.442,81.201,0.513,-13.529,0.0878,0.243,0.0343,0.000838,1,4,229227,0.00731,72
CASTLE OF GLASS,Linkin Park,happy,74,0.911,108.0,0.615,-3.584,0.0908,0.685,0.0278,0.00188,0,1,205400,0.0686,74
Can't Stop,Red Hot Chili Peppers,happy,81,0.938,91.455,0.618,-3.442,0.167,0.875,0.0456,0.0,1,9,269000,0.0179,81
Black,Pearl Jam,other,73,0.684,77.15,0.36,-6.457,0.34,0.2,0.0308,0.0,0,4,342653,0.323,73
You Get What You Give,New Radicals,happy,74,0.901,113.967,0.621,-5.396,0.0875,0.744,0.0302,0.0,1,2,300773,0.17,74
THE LONELIEST,Måneskin,other,68,0.595,129.786,0.519,-5.001,0.0762,0.237,0.0283,0.0,1,2,247067,0.00151,68
Ain't No Rest for the Wicked,Cage The Elephant,happy,76,0.849,156.036,0.636,-7.075,0.372,0.917,0.106,0.0,1,0,175493,0.0438,76
Snow (Hey Oh),Red Hot Chili Peppers,other,77,0.9,104.655,0.427,-3.674,0.119,0.599,0.0499,1.75e-05,1,11,334667,0.116,77
Supermassive Black Hole,Muse,happy,78,0.921,120.0,0.668,-3.727,0.0877,0.782,0.0439,0.00517,1,7,212440,0.0492,78
Even Flow,Pearl Jam,other,77,0.944,105.338,0.394,-6.506,0.298,0.265,0.0761,4.54e-06,0,10,292581,0.00178,77
My Demons,STARSET,other,70,0.652,173.008,0.274,-6.196,0.108,0.1,0.0625,6.42e-05,0,5,288036,0.00768,70
Uprising,Muse,hype,75,0.905,128.019,0.602,-4.046,0.117,0.411,0.0775,0.064,1,2,304840,0.000202,75
Use Somebody,Kings of Leon,other,76,0.715,137.028,0.276,-5.356,0.201,0.173,0.0432,0.000417,1,0,230760,0.00552,76
Dani California,Red Hot Chili Peppers,happy,77,0.913,96.184,0.556,-2.36,0.346,0.73,0.0437,8.59e-06,1,0,282160,0.0193,77
"Sex, Drugs, Etc.",Beach Weather,hype,73,0.839,143.969,0.572,-5.083,0.522,0.465,0.0377,0.00976,0,4,196784,0.013,73
In My Place,Coldplay,other,74,0.588,144.636,0.424,-5.455,0.298,0.193,0.0278,4.95e-06,1,9,226680,0.0553,74
Paralyzer,Finger Eleven,happy,74,0.939,106.031,0.644,-3.486,0.233,0.861,0.0456,0.0,0,11,208107,0.157,74
Last Night on Earth,Green Day,other,68,0.486,119.955,0.556,-7.139,0.164,0.243,0.0329,1.45e-06,1,2,236533,0.0371,68
Would? (2022 Remaster),Alice In Chains,other,72,0.842,100.127,0.297,-7.457,0.0848,0.586,0.0488,9.1e-06,1,6,206773,0.000286,72
In the Shadows,The Rasmus,happy,71,0.796,105.991,0.6,-4.481,0.484,0.75,0.0275,5.2e-05,1,2,257920,0.000109,71
Take Me Out,Franz Ferdinand,other,80,0.663,104.561,0.277,-8.821,0.136,0.527,0.0377,0.00051,0,4,237027,0.000409,80
Far Behind,Candlebox,other,68,0.645,89.518,0.552,-6.595,0.0424,0.588,0.0268,1.38e-06,1,7,299733,0.00187,68
No One Knows,Queens of the Stone Age,happy,69,0.584,170.411,0.509,-4.907,0.384,0.685,0.057,9.96e-05,1,0,278747,0.0368,69
Just Like Heaven,The Cure,other,73,0.94,151.417,0.437,-6.946,0.222,0.48,0.0426,0.000573,1,9,212013,0.0524,73
By the Way,Red Hot Chili Peppers,hype,74,0.97,122.444,0.451,-4.938,0.102,0.198,0.107,0.00355,1,0,216933,0.0264,74
Two Faced,Linkin Park,other,79,0.945,91.906,0.51,-5.405,0.0413,0.323,0.0804,4.8e-06,1,1,183584,0.000658,79
Starburster,Fontaines D.C.,other,69,0.862,98.021,0.511,-5.677,0.0939,0.361,0.0659,1.86e-06,1,10,221451,0.0656,69
Beaches,beabadoobee,angry,69,0.812,82.002,0.417,-3.979,0.189,0.419,0.0332,2.11e-05,1,10,230053,0.0154,69
The Emptiness Machine,Linkin Park,happy,79,0.872,184.115,0.466,-3.344,0.121,0.806,0.0336,0.0,1,7,190428,0.0156,79
Fear of the Dark - 2015 Remaster,Iron Maiden,other,69,0.866,109.825,0.308,-5.671,0.232,0.227,0.059,0.00141,0,2,438120,0.000739,69
Seek & Destroy - Remastered,Metallica,hype,68,0.964,140.817,0.445,-5.493,0.0773,0.448,0.282,0.0132,1,9,414720,0.037,68
Cowboys from Hell,Pantera,other,71,0.908,114.816,0.415,-9.701,0.082,0.437,0.0765,0.0345,1,2,243533,0.00437,71
Master Of Puppets,Metallica,other,75,0.836,105.173,0.543,-9.11,0.153,0.56,0.0353,0.431,0,4,515387,0.000647,75
The Trooper - 2015 Remaster,Iron Maiden,happy,71,0.908,159.756,0.285,-4.601,0.311,0.669,0.0705,0.00909,0,4,252733,0.0318,71
Walk,Pantera,happy,73,0.704,118.242,0.43,-8.008,0.0933,0.703,0.0804,0.00221,0,1,315120,0.000155,73
Chop Suey!,System Of A Down,hype,83,0.934,127.066,0.417,-3.908,0.132,0.287,0.119,0.0015,0,7,210240,0.000278,83
Blind,Korn,other,68,0.891,92.049,0.283,-8.165,0.159,0.226,0.178,0.0038,1,2,258267,0.00678,68
One,Metallica,other,72,0.695,102.178,0.437,-9.447,0.124,0.413,0.0617,0.0857,1,7,447440,0.00111,72
Mother,Danzig,other,69,0.763,148.366,0.365,-9.45,0.0865,0.342,0.0591,0.000457,0,11,204867,0.00726,69
Cowboys from Hell,Pantera,other,71,0.908,114.816,0.415,-9.701,0.082,0.437,0.0765,0.0345,1,2,243533,0.00437,71
Duality,Slipknot,hype,80,0.982,143.772,0.354,-3.026,0.204,0.194,0.168,0.000294,0,4,252613,0.000237,80
Enter Sandman,Metallica,other,79,0.828,123.257,0.577,-8.691,0.0581,0.604,0.0298,0.0114,0,6,331267,0.00213,79
Hail to the King,Avenged Sevenfold,happy,75,0.916,118.004,0.58,-4.358,0.126,0.683,0.0387,0.0259,0,3,305907,0.000297,75
Freak On a Leash,Korn,other,77,0.898,103.299,0.353,-5.877,0.39,0.525,0.052,0.105,1,2,255733,2.23e-05,77
Dragula,Rob Zombie,other,77,0.963,125.033,0.59,-6.489,0.0781,0.586,0.0676,0.000105,0,0,222827,8.75e-05,77
Nightmare,Avenged Sevenfold,hype,70,0.949,129.984,0.554,-4.928,0.2,0.233,0.0787,9.98e-05,1,2,374453,0.000318,70
My Own Summer (Shove It),Deftones,angry,77,0.781,71.841,0.443,-4.277,0.166,0.372,0.0377,0.205,1,1,214760,1.33e-05,77
Schism,TOOL,other,68,0.714,107.441,0.567,-8.512,0.186,0.191,0.0302,0.417,0,9,403533,0.0012,68
Complicated,Avril Lavigne,other,81,0.776,77.987,0.585,-5.898,0.3,0.427,0.0459,7.74e-06,1,5,244507,0.0572,81
Dirty Little Secret,The All-American Rejects,hype,70,0.954,143.85,0.465,-4.251,0.573,0.458,0.044,5.38e-06,1,10,193653,0.000346,70
The Middle,Jimmy Eat World,happy,80,0.849,162.152,0.643,-5.428,0.058,0.903,0.0526,0.0,1,2,165853,0.0371,80
Gives You Hell,The All-American Rejects,other,69,0.691,100.008,0.718,-6.44,0.0627,0.552,0.0387,0.0,1,4,213107,0.0159,69
1985,Bowling For Soup,happy,69,0.887,119.974,0.606,-4.404,0.337,0.903,0.0598,0.0,1,4,193000,0.000242,69
Stacy's Mom,Fountains Of Wayne,happy,72,0.75,118.015,0.774,-4.927,0.0808,0.927,0.0412,1.78e-05,0,11,197987,0.00207,72
Misery Business,Paramore,happy,73,0.906,172.977,0.517,-3.677,0.113,0.731,0.0735,9.26e-06,1,1,211520,0.00272,73
Call Me When You're Sober,Evanescence,angry,69,0.883,93.41,0.45,-4.094,0.293,0.328,0.0524,0.0,1,7,214707,0.00193,69
Sk8er Boi,Avril Lavigne,hype,77,0.9,149.937,0.487,-4.417,0.358,0.484,0.0482,0.0,1,0,204000,6.79e-05,77
I'm with You,Avril Lavigne,sad,73,0.406,151.95,0.457,-7.462,0.117,0.208,0.0291,0.0,1,9,223067,0.08,73
My Happy Ending,Avril Lavigne,happy,70,0.936,170.229,0.414,-2.407,0.369,0.74,0.0758,0.0,1,2,242413,0.00136,70
The Anthem,Good Charlotte,happy,75,0.939,177.751,0.494,-3.127,0.139,0.893,0.126,0.0,1,1,175093,0.00666,75
Ain't It Fun,Paramore,happy,71,0.893,104.031,0.61,-3.681,0.021,0.673,0.0921,4.41e-05,1,9,296520,0.154,71
Still into You,Paramore,happy,78,0.923,136.01,0.602,-3.763,0.0561,0.765,0.044,0.0,1,5,216013,0.0098,78
I Write Sins Not Tragedies,Panic! At The Disco,hype,72,0.83,170.094,0.569,-4.106,0.114,0.609,0.14,0.0,0,9,186635,0.0807,72
All The Small Things,blink-182,happy,81,0.897,148.708,0.434,-4.918,0.612,0.685,0.0488,0.0,1,0,167067,0.0103,81
Wake Me up When September Ends,Green Day,other,77,0.814,104.98,0.546,-5.146,0.0972,0.146,0.0314,0.0,1,7,285653,0.023,77
Bring Me To Life,Evanescence,angry,83,0.943,94.612,0.331,-3.188,0.242,0.296,0.0698,2.06e-06,0,4,235893,0.00721,83
What the Hell,Avril Lavigne,happy,71,0.926,149.976,0.578,-3.689,0.14,0.877,0.0548,0.0127,0,6,220707,0.00472,71
I Miss You,blink-182,other,75,0.781,110.024,0.655,-6.547,0.0867,0.584,0.034,5.33e-06,1,11,227240,0.00103,75
Boulevard of Broken Dreams,Green Day,other,70,0.682,167.06,0.496,-4.095,0.0589,0.474,0.0294,2.94e-05,1,8,262333,0.00552,70
American Idiot,Green Day,happy,79,0.988,186.113,0.38,-2.042,0.368,0.769,0.0639,7.86e-05,1,1,176346,2.64e-05,79
Beverly Hills,Weezer,happy,68,0.823,87.904,0.693,-3.761,0.328,0.741,0.0726,0.0,1,5,196093,0.0932,68
The Only Exception,Paramore,other,74,0.563,137.715,0.452,-6.607,0.143,0.209,0.0272,0.0,1,4,267653,0.144,74
I Think I'm OKAY (with YUNGBLUD & Travis Barker),"mgk, YUNGBLUD, Travis Barker",angry,68,0.744,119.921,0.628,-4.718,0.313,0.277,0.0379,0.0,1,7,169397,0.0257,68
My Own Worst Enemy,Lit,happy,74,0.946,103.408,0.494,-2.757,0.398,0.741,0.0637,0.0,1,4,169027,0.00129,74
Ocean Avenue,Yellowcard,happy,71,0.904,173.734,0.486,-3.751,0.0947,0.786,0.0638,2.83e-05,0,6,198267,3.43e-05,71
Face Down,The Red Jumpsuit Apparatus,angry,75,0.932,92.956,0.545,-2.189,0.127,0.464,0.0399,0.0,0,7,192000,0.000665,75
Miss Murder,AFI,happy,68,0.873,143.519,0.308,-4.542,0.0974,0.686,0.0533,0.000729,1,8,206587,0.00022,68
Thnks fr th Mmrs,Fall Out Boy,hype,77,0.892,154.844,0.46,-5.046,0.106,0.59,0.0619,0.0,0,10,203507,0.0051,77
Teenagers,My Chemical Romance,happy,79,0.857,111.647,0.463,-3.063,0.184,0.856,0.0632,0.0,1,4,161920,0.0506,79
Fat Lip,Sum 41,hype,73,0.914,196.482,0.403,-5.215,0.065,0.626,0.142,0.0,1,9,178267,0.000579,73
What's My Age Again?,blink-182,other,77,0.951,157.663,0.391,-7.419,0.0878,0.468,0.0688,0.000446,1,6,148360,0.012,77
Feel Good Inc.,Gorillaz,happy,84,0.705,138.559,0.818,-6.679,0.613,0.772,0.177,0.00233,1,6,222640,0.00836,84
I'm Not Okay (I Promise),My Chemical Romance,hype,74,0.94,179.722,0.21,-3.427,0.269,0.255,0.123,0.0,1,9,186480,0.00602,74
Decode,Paramore,hype,71,0.87,164.057,0.28,-4.219,0.101,0.284,0.0592,0.00608,0,10,261960,0.000686,71
Hard Times,Paramore,happy,73,0.818,119.965,0.695,-5.379,0.0219,0.916,0.0334,4.87e-06,0,5,182693,0.00647,73
Helena,My Chemical Romance,hype,76,0.96,125.921,0.356,-3.487,0.209,0.0857,0.104,0.0,1,4,204733,0.0142,76
Famous Last Words,My Chemical Romance,hype,72,0.883,122.252,0.467,-3.679,0.125,0.309,0.106,0.000152,0,2,299227,0.000321,72
Na Na Na (Na Na Na Na Na Na Na Na Na),My Chemical Romance,hype,68,0.986,165.981,0.411,-2.522,0.371,0.649,0.0583,0.00148,0,8,205960,0.000264,68
I Don't Love You,My Chemical Romance,hype,74,0.796,169.835,0.289,-4.22,0.202,0.33,0.0494,2.61e-05,1,0,238680,0.00837,74
The Ghost of You,My Chemical Romance,hype,70,0.886,145.781,0.202,-3.805,0.643,0.192,0.0816,0.0,0,11,194253,0.0286,70
First Date,blink-182,happy,74,0.928,95.594,0.579,-4.344,0.18,0.882,0.0411,0.0,1,0,171533,0.000715,74
"Sugar, We're Goin Down",Fall Out Boy,hype,76,0.842,162.011,0.494,-4.784,0.122,0.574,0.0843,0.0,1,7,229093,0.00579,76
"Dance, Dance",Fall Out Boy,angry,75,0.961,114.451,0.621,-3.198,0.0854,0.449,0.154,0.0,0,11,180267,0.00523,75
The Rock Show,blink-182,happy,69,0.959,193.144,0.409,-4.563,0.0766,0.83,0.0869,0.0,1,9,171600,0.000324,69
Holiday / Boulevard of Broken Dreams,Green Day,hype,69,0.827,167.086,0.29,-3.451,0.301,0.45,0.0362,2.55e-06,1,8,493400,0.000659,69
Adam's Song,blink-182,hype,71,0.775,136.02,0.52,-5.803,0.364,0.383,0.0348,0.0,1,0,249627,0.034,71
King For A Day,"Pierce The Veil, Kellin Quinn",angry,75,0.965,112.363,0.403,-2.238,0.341,0.431,0.0964,0.000276,1,6,236293,3.81e-05,75
Bulls In The Bronx,Pierce The Veil,hype,68,0.925,159.989,0.472,-3.545,0.0826,0.338,0.15,0.000528,0,6,267867,0.000394,68
Sacrifice,Elton John,other,72,0.422,112.751,0.756,-12.967,0.0368,0.487,0.0292,0.00183,0,11,304133,0.0165,72
I Will Always Love You,Whitney Houston,sad,75,0.214,67.531,0.332,-12.518,0.0839,0.11,0.0349,5.62e-06,1,4,271093,0.845,75
Against All Odds (Take a Look at Me Now) - 2016 Remaster,Phil Collins,other,74,0.498,116.262,0.581,-6.9,0.132,0.111,0.0276,0.0,1,1,206360,0.198,74
End Of The Road,Boyz II Men,romantic,70,0.428,149.705,0.641,-9.29,0.0579,0.53,0.024,0.0,0,5,351467,0.0666,70
The Power of Love,Céline Dion,other,71,0.519,140.054,0.546,-9.072,0.24,0.247,0.0291,0.00046,1,8,342400,0.36,71
"It Must Have Been Love - From the Film ""Pretty Woman""",Roxette,happy,77,0.652,80.61,0.52,-6.655,0.256,0.722,0.0274,6.14e-05,1,5,258787,0.339,77
You Are Not Alone,Michael Jackson,sad,68,0.402,119.873,0.651,-9.303,0.0765,0.258,0.028,7.73e-05,1,11,345600,0.639,68
Stuck On You,Lionel Richie,sad,69,0.317,131.783,0.509,-16.063,0.0878,0.247,0.0305,5.28e-05,1,5,192067,0.621,69
Killing Me Softly With His Song,Roberta Flack,sad,70,0.381,121.948,0.476,-10.238,0.0614,0.33,0.0342,0.0,0,5,286920,0.727,70
Saving All My Love for You,Whitney Houston,sad,68,0.264,99.304,0.636,-14.567,0.275,0.264,0.0263,4.22e-05,0,6,238467,0.593,68
Only Time,Enya,sad,71,0.249,82.803,0.418,-13.744,0.112,0.213,0.0301,0.661,1,3,218547,0.841,71
Apologize,OneRepublic,other,69,0.74,118.01,0.593,-6.12,0.102,0.501,0.0339,2.14e-05,1,8,208107,0.364,69
I'm Alive,Céline Dion,other,69,0.64,101.991,0.691,-5.087,0.2,0.452,0.0384,5.24e-06,1,8,210227,0.0247,69
Kiss from a Rose,Seal,other,71,0.533,131.745,0.584,-7.11,0.306,0.224,0.0305,0.0,0,10,288427,0.684,71
Mad,Ne-Yo,happy,70,0.65,129.993,0.727,-5.357,0.111,0.668,0.0337,0.0,1,0,254533,0.662,70
Let Me Love You,Mario,romantic,75,0.588,94.519,0.686,-8.343,0.0954,0.617,0.0554,0.0,0,7,249120,0.178,75
Halo,Beyoncé,other,71,0.72,79.983,0.508,-5.908,0.0563,0.472,0.0628,0.0,0,11,261640,0.272,71
Yo (Excuse Me Miss),Chris Brown,other,71,0.612,86.768,0.536,-5.847,0.209,0.57,0.272,0.0,1,4,229040,0.119,71
It's All Coming Back to Me Now,Céline Dion,sad,72,0.438,87.903,0.384,-9.149,0.101,0.287,0.0362,0.0,1,0,456867,0.753,72
"Because You Loved Me (Theme from ""Up Close and Personal"")",Céline Dion,other,74,0.467,119.919,0.615,-9.883,0.099,0.177,0.0327,0.0,1,1,273667,0.314,74
A Thousand Miles,Vanessa Carlton,angry,75,0.825,94.931,0.56,-3.862,0.161,0.268,0.0379,0.0,1,11,237493,0.323,75
Sexual Healing,Marvin Gaye,happy,73,0.602,94.382,0.805,-9.7,0.0581,0.744,0.0579,0.000122,0,0,238600,0.119,73
All My Life,K-Ci & JoJo,other,68,0.512,128.019,0.634,-8.651,0.0588,0.193,0.0285,3.91e-06,1,1,331240,0.114,68
You're Beautiful,James Blunt,other,75,0.479,81.998,0.675,-9.87,0.088,0.454,0.0278,1.76e-05,0,0,209493,0.633,75
Say My Name,Destiny's Child,happy,78,0.678,138.009,0.713,-3.525,0.149,0.734,0.102,0.0,0,5,271333,0.273,78
Baby,"Justin Bieber, Ludacris",other,81,0.859,65.043,0.728,-5.237,0.111,0.535,0.137,0.0,0,5,214240,0.0401,81
U Remind Me,USHER,happy,69,0.629,93.985,0.657,-4.938,0.254,0.726,0.0782,0.0,1,6,266893,0.194,69
Confessions Part II,USHER,romantic,68,0.467,138.007,0.845,-7.674,0.0694,0.702,0.138,0.0,1,1,211200,0.0586,68
Drunk in Love (feat. Jay-Z),"Beyoncé, JAY-Z",other,70,0.621,140.036,0.583,-6.902,0.181,0.399,0.0479,0.00106,0,5,323480,0.00972,70
Down,"Jay Sean, Lil Wayne",happy,77,0.68,132.012,0.727,-4.498,0.0821,0.728,0.0286,0.0,1,2,212507,0.0101,77
Love The Way You Lie,"Eminem, Rihanna",other,83,0.925,86.989,0.749,-5.034,0.52,0.641,0.227,0.0,1,10,263373,0.241,83
Hate That I Love You,"Rihanna, Ne-Yo",happy,69,0.73,93.867,0.637,-5.38,0.0981,0.731,0.0877,0.0,0,5,218947,0.322,69
No Love,"Eminem, Lil Wayne",hype,68,0.932,129.473,0.522,-2.87,0.177,0.33,0.255,0.0,1,11,299507,0.119,68
Mirror,"Lil Wayne, Bruno Mars",other,74,0.622,74.267,0.328,-7.291,0.104,0.401,0.0866,0.0,0,5,228093,0.858,74
Baby Can I Hold You,Tracy Chapman,other,72,0.422,74.375,0.692,-10.533,0.0848,0.468,0.0333,0.0,1,2,193120,0.0811,72
No One,Alicia Keys,other,71,0.549,90.04,0.644,-5.415,0.134,0.167,0.0285,8.85e-06,0,1,253813,0.0209,71
So Into You,Tamia,romantic,69,0.479,184.374,0.656,-7.055,0.168,0.708,0.0348,0.00272,0,7,261867,0.0665,69
Stan,"Eminem, Dido",other,79,0.768,80.063,0.78,-4.325,0.518,0.507,0.238,2.34e-06,0,6,404107,0.0371,79
Bleeding Love,Leona Lewis,other,75,0.656,104.036,0.638,-5.886,0.146,0.225,0.0357,0.0,1,5,262467,0.188,75
We Belong Together,Mariah Carey,other,74,0.476,139.987,0.84,-7.918,0.0865,0.767,0.0629,0.0,1,0,201400,0.0264,74
